txn_id,amount,ts,channel,risk_score,product_cd,addr1,addr2,card_id,customer_id,profile_id,email_domain
3364570,54.42,2016-10-14 19:18:50,in_person,0.06,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3364575,13.17,2016-10-14 19:19:46,online,0.09,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,live.com.mx
3364579,76.98,2016-10-14 19:21:43,in_person,0.46,W,220.0,87.0,C08945-K1,C08945,,yahoo.com
3364585,77.03,2016-10-14 19:24:16,in_person,0.02,W,220.0,87.0,C08945-K1,C08945,,yahoo.com
3364591,7.12,2016-10-14 19:26:59,online,0.01,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3364617,6.66,2016-10-14 19:34:05,online,0.17,C,,87.0,C11923-K1,C11923,Lenovo-A6020l36 Build/LMY47V | UnknownOS | other | UnknownScreen,gmail.com
3364618,7.15,2016-10-14 19:34:08,online,0.12,C,,87.0,C08962-K1,C08962,HUAWEI TAG-L13 Build/HUAWEITAG-L13 | UnknownOS | chrome 64.0 for android | UnknownScreen,
3364629,29.82,2016-10-14 19:39:00,online,0.33,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 64.0 | UnknownScreen,hotmail.com
3364651,69.57,2016-10-14 19:47:45,online,0.04,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | safari generic | UnknownScreen,gmail.com
3364654,54.51,2016-10-14 19:48:24,in_person,0.02,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3364658,77.08,2016-10-14 19:49:12,in_person,0.79,W,220.0,87.0,C08945-K1,C08945,,yahoo.com
3364688,54.51,2016-10-14 19:57:04,in_person,0.04,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3364709,10.9,2016-10-14 20:02:58,online,0.36,C,,87.0,C08962-K1,C08962,LG-D693n Build/LRX22G | UnknownOS | chrome 63.0 for android | UnknownScreen,
3364712,139.03,2016-10-14 20:03:46,online,0.09,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 64.0 | UnknownScreen,anonymous.com
3364728,14.1,2016-10-14 20:07:20,online,0.19,C,,87.0,C08962-K1,C08962,UnknownDevice | UnknownOS | safari generic | UnknownScreen,
3364741,14.47,2016-10-14 20:10:57,online,0.09,C,,87.0,C08962-K1,C08962,SM-G900M Build/LRX21T | UnknownOS | chrome generic | UnknownScreen,
3364749,49.44,2016-10-14 20:13:21,online,0.07,C,,87.0,C11847-K1,C11847,Windows | UnknownOS | chrome 64.0 | UnknownScreen,gmail.com
3364750,28.93,2016-10-14 20:13:59,in_person,0.13,W,126.0,87.0,C13440-K1,C13440,,
3364754,34.51,2016-10-14 20:15:27,online,0.22,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | firefox 59.0 | UnknownScreen,outlook.com
3364762,38.96,2016-10-14 20:18:15,in_person,0.03,W,310.0,87.0,C13440-K1,C13440,,gmail.com
3364769,125.02,2016-10-14 20:19:28,online,0.04,H,325.0,87.0,C02354-K1,C02354,iOS Device | iOS 11.2.6 | mobile safari generic | 1334x750,gmail.com
3364779,119.92,2016-10-14 20:23:31,in_person,0.06,W,177.0,87.0,C08945-K1,C08945,,yahoo.com
3364802,42.58,2016-10-14 20:29:43,online,0.09,C,284.0,60.0,C08962-K1,C08962,,
3364812,117.03,2016-10-14 20:32:19,in_person,0.09,W,325.0,87.0,C07987-K1,C07987,,hotmail.com
3364816,34.79,2016-10-14 20:33:53,online,0.13,C,,87.0,C04597-K1,C04597,Windows | UnknownOS | firefox 59.0 | UnknownScreen,hotmail.com
3364832,107.96,2016-10-14 20:40:57,in_person,0.1,W,264.0,87.0,C09933-K1,C09933,,att.net
3364837,91.91,2016-10-14 20:43:26,in_person,0.38,W,325.0,87.0,C07987-K1,C07987,,hotmail.com
3364847,59.08,2016-10-14 20:45:36,in_person,0.42,W,272.0,87.0,C11227-K1,C11227,,
3364852,38.91,2016-10-14 20:47:05,in_person,0.03,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3364856,34.08,2016-10-14 20:47:55,in_person,0.11,W,325.0,87.0,C06059-K1,C06059,,gmail.com
3364861,47.97,2016-10-14 20:49:48,in_person,0.04,W,315.0,87.0,C13440-K1,C13440,,comcast.net
3364878,6.39,2016-10-14 20:52:43,online,0.3,C,,87.0,C11923-K1,C11923,HUAWEI RIO-L03 Build/HUAWEIRIO-L03 | UnknownOS | chrome 64.0 for android | UnknownScreen,hotmail.com
3364880,34.08,2016-10-14 20:53:12,in_person,0.04,W,325.0,87.0,C06059-K1,C06059,,
3364882,41.07,2016-10-14 20:53:18,in_person,0.25,W,204.0,87.0,C13440-K1,C13440,,gmail.com
3364891,54.48,2016-10-14 20:55:13,in_person,0.06,W,126.0,87.0,C02354-K1,C02354,,yahoo.com
3364898,42.97,2016-10-14 20:58:19,in_person,0.04,W,315.0,87.0,C13440-K1,C13440,,comcast.net
3364908,34.71,2016-10-14 21:01:29,online,0.24,C,,87.0,C04597-K1,C04597,Windows | UnknownOS | firefox 59.0 | UnknownScreen,hotmail.com
3364912,34.59,2016-10-14 21:02:27,in_person,0.52,W,126.0,87.0,C02354-K2,C02354,,
3364921,58.98,2016-10-14 21:04:51,in_person,0.11,W,181.0,87.0,C13440-K1,C13440,,gmail.com
3364936,58.97,2016-10-14 21:09:27,in_person,0.17,W,272.0,87.0,C11227-K1,C11227,,netzero.com
3364948,264.97,2016-10-14 21:12:23,in_person,0.03,W,220.0,87.0,C08945-K1,C08945,,cox.net
3364952,48.02,2016-10-14 21:13:45,in_person,0.17,W,315.0,87.0,C13440-K1,C13440,,comcast.net
3364954,42.93,2016-10-14 21:14:03,in_person,0.1,W,264.0,87.0,C08945-K1,C08945,,yahoo.com
3364965,30.85,2016-10-14 21:16:44,online,0.1,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 64.0 | UnknownScreen,hotmail.com
3364972,35.87,2016-10-14 21:18:24,in_person,0.23,W,315.0,87.0,C13440-K1,C13440,,gmail.com
3365002,4.68,2016-10-14 21:25:53,online,0.56,C,,87.0,C12982-K1,C12982,Windows | UnknownOS | chrome 64.0 | UnknownScreen,gmail.com
3365036,76.94,2016-10-14 21:35:03,in_person,0.06,W,204.0,87.0,C09733-K1,C09733,,gmail.com
3365055,33.92,2016-10-14 21:38:42,in_person,0.09,W,330.0,87.0,C12267-K1,C12267,,gmail.com
3365068,12.0,2016-10-14 21:42:55,in_person,0.03,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3365075,113.05,2016-10-14 21:45:35,online,0.53,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome generic | UnknownScreen,gmail.com
3365095,39.36,2016-10-14 21:52:50,online,0.01,C,,87.0,C11923-K1,C11923,F5121 Build/34.3.A.0.238 | UnknownOS | chrome generic for android | UnknownScreen,outlook.com
3365099,58.95,2016-10-14 21:53:38,in_person,0.31,W,264.0,87.0,C07671-K1,C07671,,gmail.com
3365104,2.33,2016-10-14 21:54:21,online,0.02,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3365107,16.89,2016-10-14 21:54:58,online,0.06,C,,87.0,C04597-K1,C04597,UnknownDevice | UnknownOS | chrome 64.0 | UnknownScreen,gmail.com
3365110,62.46,2016-10-14 21:55:09,online,0.37,C,,87.0,C12982-K1,C12982,Windows | UnknownOS | chrome 64.0 | UnknownScreen,gmail.com
3365118,78.75,2016-10-14 21:56:49,online,0.01,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3365177,117.03,2016-10-14 22:14:23,in_person,0.05,W,204.0,87.0,C03575-K1,C03575,,gmail.com
3365185,88.09,2016-10-14 22:16:09,in_person,0.23,W,204.0,87.0,C08945-K1,C08945,,gmail.com
3365187,27.06,2016-10-14 22:17:08,in_person,0.03,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3365198,58.72,2016-10-14 22:20:15,online,0.17,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | chrome 64.0 | UnknownScreen,
3365239,61.3,2016-10-14 22:31:30,online,0.23,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3365306,33.98,2016-10-14 22:49:16,in_person,0.13,W,126.0,87.0,C02354-K1,C02354,,aol.com
3365308,49.94,2016-10-14 22:50:34,online,0.25,S,330.0,87.0,C12267-K1,C12267,iOS Device | iOS 11.2.6 | mobile safari generic | 2208x1242,
3365313,31.84,2016-10-14 22:51:34,online,0.04,C,,87.0,C04597-K1,C04597,Windows | UnknownOS | chrome 64.0 | UnknownScreen,hotmail.com
3365326,14.09,2016-10-14 22:55:52,online,0.11,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3365331,34.68,2016-10-14 22:58:12,online,0.04,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome generic | UnknownScreen,gmail.com
3365332,107.87,2016-10-14 22:58:21,in_person,0.02,W,220.0,87.0,C08945-K1,C08945,,yahoo.com
3365340,48.9,2016-10-14 23:00:03,in_person,0.23,W,220.0,87.0,C08945-K1,C08945,,yahoo.com
3365346,59.09,2016-10-14 23:01:10,in_person,0.13,W,264.0,87.0,C07671-K1,C07671,,gmail.com
3365353,29.12,2016-10-14 23:03:26,online,0.23,C,,87.0,C04597-K1,C04597,LG-X220 Build/LMY47I | UnknownOS | chrome generic | UnknownScreen,outlook.com
3365367,116.97,2016-10-14 23:09:14,in_person,0.03,W,441.0,87.0,C13440-K1,C13440,,
3365368,6.94,2016-10-14 23:09:25,online,0.1,C,,87.0,C08962-K1,C08962,E6853 Build/32.4.A.1.54 | UnknownOS | chrome 64.0 for android | UnknownScreen,
3365369,29.34,2016-10-14 23:09:36,online,0.15,C,,87.0,C08962-K1,C08962,CRO-L03 Build/HUAWEICRO-L03 | UnknownOS | chrome 52.0 for android | UnknownScreen,
3365380,117.01,2016-10-14 23:12:22,in_person,0.07,W,264.0,87.0,C09933-K1,C09933,,gmail.com
3365383,116.92,2016-10-14 23:13:55,in_person,0.09,W,264.0,87.0,C13440-K1,C13440,,gmail.com
3365384,194.66,2016-10-14 23:15:13,online,0.09,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 64.0 | UnknownScreen,hotmail.com
3365386,47.97,2016-10-14 23:15:19,in_person,0.27,W,264.0,87.0,C07671-K1,C07671,,gmail.com
3365394,104.02,2016-10-14 23:17:49,in_person,0.07,W,330.0,87.0,C12267-K1,C12267,,gmail.com
3365395,108.53,2016-10-14 23:17:56,in_person,0.01,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3365396,44.54,2016-10-14 23:18:02,in_person,0.03,W,264.0,87.0,C09933-K1,C09933,,yahoo.com
3365398,30.59,2016-10-14 23:18:36,online,0.13,C,,87.0,C08962-K1,C08962,TRT-L53 Build/HUAWEITRT-L53 | UnknownOS | chrome generic for android | UnknownScreen,
3365400,14.18,2016-10-14 23:18:51,online,0.07,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3365402,25.89,2016-10-14 23:19:32,in_person,0.19,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3365407,15.05,2016-10-14 23:20:52,online,0.15,C,,87.0,C11923-K1,C11923,,hotmail.com
3365414,28.96,2016-10-14 23:22:56,in_person,0.18,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3365425,107.97,2016-10-14 23:25:32,in_person,0.13,W,177.0,87.0,C08945-K1,C08945,,yahoo.com
3365439,56.03,2016-10-14 23:28:02,online,0.06,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 64.0 | UnknownScreen,hotmail.com
3365442,56.01,2016-10-14 23:28:35,online,0.14,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 64.0 | UnknownScreen,hotmail.com
3365451,59.03,2016-10-14 23:30:50,in_person,0.02,W,126.0,87.0,C02354-K1,C02354,,yahoo.com
3365457,15.82,2016-10-14 23:32:05,online,0.17,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome generic | UnknownScreen,gmail.com
3365460,55.93,2016-10-14 23:33:12,online,0.2,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 64.0 | UnknownScreen,hotmail.com
3365461,30.88,2016-10-14 23:34:21,online,0.2,C,,87.0,C13171-K1,C13171,Windows | UnknownOS | firefox 58.0 | UnknownScreen,hotmail.com
3365462,56.03,2016-10-14 23:34:36,online,0.14,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 64.0 | UnknownScreen,hotmail.com
3365467,29.32,2016-10-14 23:36:46,online,0.03,C,,87.0,C08962-K1,C08962,CRO-L03 Build/HUAWEICRO-L03 | UnknownOS | chrome 52.0 for android | UnknownScreen,
3365469,59.02,2016-10-14 23:37:22,in_person,0.07,W,310.0,87.0,C11464-K1,C11464,,gmail.com
3365476,17.48,2016-10-14 23:39:46,online,0.04,C,,87.0,C11923-K1,C11923,,hotmail.com
3365478,24.74,2016-10-14 23:41:06,online,0.21,C,,87.0,C08962-K1,C08962,SM-G570M Build/MMB29K | UnknownOS | chrome 64.0 for android | UnknownScreen,
3365491,14.05,2016-10-14 23:44:04,online,0.06,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,icloud.com
3365516,107.96,2016-10-14 23:51:46,in_person,0.01,W,264.0,87.0,C07671-K1,C07671,,
3365528,160.93,2016-10-14 23:55:00,in_person,0.06,W,126.0,87.0,C08945-K1,C08945,,gmail.com
3365531,29.02,2016-10-14 23:55:55,online,0.33,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3365532,34.08,2016-10-14 23:56:44,in_person,0.06,W,472.0,87.0,C13440-K1,C13440,,gmail.com
3365543,59.09,2016-10-15 00:00:36,in_person,0.12,W,184.0,87.0,C06208-K1,C06208,,verizon.net
3365560,54.42,2016-10-15 00:07:08,in_person,0.01,W,126.0,87.0,C02354-K1,C02354,,yahoo.com
3365561,97.88,2016-10-15 00:07:30,in_person,0.11,W,325.0,87.0,C05876-K1,C05876,,icloud.com
3365564,31.04,2016-10-15 00:08:06,in_person,0.15,W,485.0,87.0,C07297-K1,C07297,,outlook.com
3365565,40.64,2016-10-15 00:08:11,online,0.06,C,,87.0,C11923-K1,C11923,XT1064 Build/MPB24.65-34-3 | UnknownOS | chrome 64.0 for android | UnknownScreen,gmail.com
3365572,54.49,2016-10-15 00:09:21,in_person,0.21,W,264.0,87.0,C07671-K1,C07671,,gmail.com
3365577,11.29,2016-10-15 00:10:10,online,0.15,C,,87.0,C11923-K1,C11923,,hotmail.com
3365615,65.2,2016-10-15 00:24:29,online,0.49,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | firefox | UnknownScreen,hotmail.com
3365625,77.0,2016-10-15 00:27:13,in_person,0.02,W,310.0,87.0,C07671-K1,C07671,,anonymous.com
3365626,140.99,2016-10-15 00:27:52,in_person,0.04,W,204.0,87.0,C07987-K1,C07987,,aol.com
3365646,8.15,2016-10-15 00:37:05,online,0.44,C,,87.0,C08962-K1,C08962,MYA-L13 Build/HUAWEIMYA-L13 | UnknownOS | chrome generic for android | UnknownScreen,
3365681,58.54,2016-10-15 00:47:00,in_person,0.03,W,110.0,87.0,C08945-K1,C08945,,yahoo.com
3365682,59.55,2016-10-15 00:47:15,online,0.3,C,,87.0,C08962-K1,C08962,SM-A520F Build/NRD90M | UnknownOS | chrome 64.0 for android | UnknownScreen,
3365701,26.02,2016-10-15 00:52:06,in_person,0.01,W,476.0,87.0,C06403-K1,C06403,,gmail.com
3365744,23.74,2016-10-15 01:05:53,online,0.02,C,,87.0,C08962-K1,C08962,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,
3365764,612.01,2016-10-15 01:15:44,in_person,0.01,W,264.0,87.0,C09933-K1,C09933,,
3365765,117.02,2016-10-15 01:15:59,in_person,0.36,W,264.0,87.0,C09933-K1,C09933,,gmail.com
3365781,107.92,2016-10-15 01:21:12,in_person,0.15,W,264.0,87.0,C09933-K1,C09933,,
3365782,884.09,2016-10-15 01:21:44,in_person,0.5,W,512.0,87.0,C02354-K1,C02354,,gmail.com
3365789,240.09,2016-10-15 01:24:12,in_person,0.31,W,264.0,87.0,C09933-K1,C09933,,att.net
3365800,18.68,2016-10-15 01:30:00,online,0.67,C,,87.0,C13171-K2,C13171,SM-J510MN Build/MMB29M | UnknownOS | chrome 61.0 for android | UnknownScreen,gmail.com
3365863,18.78,2016-10-15 01:53:56,online,0.11,C,,87.0,C13171-K2,C13171,SM-J510MN Build/MMB29M | UnknownOS | chrome 61.0 for android | UnknownScreen,gmail.com
3365864,21.1,2016-10-15 01:54:07,online,0.01,C,,87.0,C08962-K1,C08962,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,
3365865,96.98,2016-10-15 01:54:25,in_person,0.01,W,476.0,87.0,C05876-K1,C05876,,gmail.com
3365881,117.07,2016-10-15 01:58:19,in_person,0.25,W,325.0,87.0,C02354-K1,C02354,,frontier.com
3365890,25.53,2016-10-15 02:01:20,online,0.07,C,,87.0,C04597-K1,C04597,HUAWEI CUN-L03 Build/HUAWEICUN-L03 | UnknownOS | android browser 4.0 | UnknownScreen,hotmail.com
3365895,25.56,2016-10-15 02:05:10,online,0.83,C,,87.0,C04597-K1,C04597,HUAWEI CUN-L03 Build/HUAWEICUN-L03 | UnknownOS | android browser 4.0 | UnknownScreen,hotmail.com
3365897,1095.91,2016-10-15 02:05:58,in_person,0.64,W,325.0,87.0,C06059-K1,C06059,,aol.com
3365902,26.39,2016-10-15 02:06:16,online,0.06,C,,87.0,C11923-K1,C11923,Redmi Note 4 Build/NRD90M | UnknownOS | chrome 62.0 for android | UnknownScreen,gmail.com
3365920,46.41,2016-10-15 02:11:14,online,0.47,C,,87.0,C04597-K1,C04597,LG-X240 Build/MRA58K | UnknownOS | chrome generic for android | UnknownScreen,hotmail.com
3365922,259.88,2016-10-15 02:11:41,in_person,0.16,W,264.0,87.0,C09933-K1,C09933,,gmail.com
3365927,20.08,2016-10-15 02:14:03,online,0.09,C,,87.0,C11923-K1,C11923,SAMSUNG SM-G950F Build/NRD90M | UnknownOS | samsung browser generic | UnknownScreen,gmail.com
3365928,10.32,2016-10-15 02:14:46,online,0.05,C,,87.0,C08962-K1,C08962,P5006A Build/NRD90M | UnknownOS | chrome 56.0 for android | UnknownScreen,
3365945,107.95,2016-10-15 02:25:19,in_person,0.01,W,184.0,87.0,C05876-K1,C05876,,yahoo.com
3365956,42.91,2016-10-15 02:30:03,in_person,0.07,W,184.0,87.0,C13440-K1,C13440,,gmail.com
3365965,57.92,2016-10-15 02:34:39,in_person,0.11,W,205.0,87.0,C13440-K1,C13440,,gmail.com
3365967,46.21,2016-10-15 02:35:37,online,0.52,C,,87.0,C13171-K1,C13171,UnknownDevice | UnknownOS | safari generic | UnknownScreen,hotmail.com
3365971,19.69,2016-10-15 02:36:57,online,0.03,C,,87.0,C08962-K1,C08962,Y635-L03 Build/HuaweiY635-L03 | UnknownOS | chrome 61.0 for android | UnknownScreen,
3365975,25.55,2016-10-15 02:39:48,online,0.06,C,,87.0,C04597-K1,C04597,HUAWEI CUN-L03 Build/HUAWEICUN-L03 | UnknownOS | android browser 4.0 | UnknownScreen,hotmail.com
3365985,38.94,2016-10-15 02:46:13,in_person,0.2,W,325.0,87.0,C13440-K1,C13440,,
3365988,16.0,2016-10-15 02:47:47,in_person,0.06,W,485.0,87.0,C13440-K1,C13440,,
3365995,125.0,2016-10-15 02:51:38,online,0.63,R,126.0,87.0,C02354-K1,C02354,Windows | Windows 7 | firefox 58.0 | 1600x900,gmail.com
3366000,62.92,2016-10-15 02:52:59,online,0.15,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3366001,62.93,2016-10-15 02:53:18,online,0.59,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3366002,30.66,2016-10-15 02:53:39,online,0.05,C,,87.0,C11923-K1,C11923,SAMSUNG SM-G950F Build/NRD90M | UnknownOS | samsung browser 6.2 | UnknownScreen,hotmail.com
3366003,18.31,2016-10-15 02:54:07,online,0.34,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 64.0 | UnknownScreen,outlook.com
3366004,88.01,2016-10-15 02:54:10,online,0.08,C,,87.0,C13171-K1,C13171,ALE-L23 Build/HuaweiALE-L23 | UnknownOS | chrome generic | UnknownScreen,live.com
3366007,66.74,2016-10-15 02:56:11,in_person,0.14,W,231.0,87.0,C03575-K1,C03575,,sbcglobal.net
3366010,88.04,2016-10-15 02:58:11,online,0.1,C,,87.0,C13171-K1,C13171,ALE-L23 Build/HuaweiALE-L23 | UnknownOS | chrome generic | UnknownScreen,live.com
3366011,15.97,2016-10-15 02:58:48,in_person,0.21,W,485.0,87.0,C13440-K1,C13440,,
3366034,1095.97,2016-10-15 03:13:55,in_person,0.58,W,325.0,87.0,C06059-K1,C06059,,aol.com
3366063,1103.9,2016-10-15 03:29:23,in_person,0.78,W,325.0,87.0,C06059-K1,C06059,,aol.com
3366065,13.24,2016-10-15 03:30:25,online,0.03,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome generic | UnknownScreen,outlook.com
3366095,21.91,2016-10-15 03:48:09,online,0.07,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3366102,12.57,2016-10-15 03:52:19,online,0.21,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 64.0 | UnknownScreen,hotmail.com
3366109,117.08,2016-10-15 03:56:45,in_person,0.05,W,330.0,87.0,C02354-K1,C02354,,anonymous.com
3366111,57.9,2016-10-15 03:58:17,in_person,0.29,W,264.0,87.0,C09933-K1,C09933,,gmail.com
3366112,46.72,2016-10-15 03:58:41,online,0.93,C,,87.0,C13171-K2,C13171,Moto G (4) Build/NPJS25.93-14-10 | UnknownOS | chrome generic | UnknownScreen,gmail.com
3366117,7.95,2016-10-15 04:02:42,online,0.38,C,,87.0,C11923-K1,C11923,,yahoo.com.mx
3366118,36.02,2016-10-15 04:02:44,in_person,0.09,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3366122,9.73,2016-10-15 04:07:09,online,0.03,C,,87.0,C04597-K1,C04597,Moto G Play Build/MPIS24.241-15.3-7 | UnknownOS | chrome generic for android | UnknownScreen,gmail.com
3366131,15.84,2016-10-15 04:11:42,online,0.22,C,,87.0,C11923-K1,C11923,Lenovo TB-X103F Build/LenovoTB-X103F | UnknownOS | chrome generic for android | UnknownScreen,gmail.com
3366134,25.59,2016-10-15 04:15:26,online,0.13,C,,87.0,C04597-K1,C04597,HUAWEI CUN-L03 Build/HUAWEICUN-L03 | UnknownOS | android browser 4.0 | UnknownScreen,hotmail.com
3366135,72.86,2016-10-15 04:15:42,in_person,0.19,W,220.0,87.0,C08945-K1,C08945,,gmail.com
3366137,13.93,2016-10-15 04:19:13,in_person,0.31,W,325.0,87.0,C02354-K1,C02354,,msn.com
3366140,61.37,2016-10-15 04:20:58,online,0.44,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 64.0 | UnknownScreen,gmail.com
3366142,60.5,2016-10-15 04:21:46,online,0.39,C,,87.0,C11923-K1,C11923,LG-K200 Build/MXB48T | UnknownOS | chrome generic for android | UnknownScreen,hotmail.com
3366143,445.02,2016-10-15 04:23:30,in_person,0.77,W,330.0,87.0,C02354-K1,C02354,,yahoo.com
3366145,48.07,2016-10-15 04:25:22,online,0.08,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 64.0 | UnknownScreen,gmail.com
3366148,444.98,2016-10-15 04:27:58,in_person,0.77,W,126.0,87.0,C02354-K1,C02354,,yahoo.com
3366173,48.15,2016-10-15 04:58:33,online,0.09,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome generic | UnknownScreen,hotmail.com
3366174,8.58,2016-10-15 04:58:50,online,0.4,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3366190,12.52,2016-10-15 05:08:06,online,0.28,C,,87.0,C11923-K1,C11923,5054S Build/LMY47V | UnknownOS | chrome 62.0 for android | UnknownScreen,gmail.com
3366192,19.17,2016-10-15 05:14:19,online,0.08,C,,87.0,C11923-K1,C11923,Lenovo K33b36 Build/NRD90N | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3366198,23.63,2016-10-15 05:17:04,online,0.05,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome generic | UnknownScreen,gmail.com
3366217,16.44,2016-10-15 05:41:37,online,0.59,C,,87.0,C13171-K2,C13171,SM-A300H Build/LRX22G | UnknownOS | chrome generic | UnknownScreen,hotmail.com
3366218,96.91,2016-10-15 05:42:55,in_person,0.01,W,264.0,87.0,C09933-K1,C09933,,gmail.com
3366222,62.3,2016-10-15 05:49:30,online,0.46,C,,87.0,C08962-K1,C08962,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,
3366231,13.83,2016-10-15 06:01:04,online,0.07,C,,87.0,C11923-K1,C11923,rv:59.0 | UnknownOS | Generic/Android | UnknownScreen,hotmail.com
3366241,75.76,2016-10-15 06:36:27,online,0.1,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 64.0 | UnknownScreen,gmail.com
3366248,57.98,2016-10-15 06:57:34,in_person,0.01,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3366260,28.95,2016-10-15 07:23:56,online,0.18,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3366261,52.98,2016-10-15 07:26:14,in_person,0.17,W,272.0,87.0,C13440-K1,C13440,,
3366267,64.37,2016-10-15 07:34:03,online,0.17,C,,87.0,C13171-K1,C13171,SM-T113NU Build/KTU84P | UnknownOS | chrome generic | UnknownScreen,gmail.com
3366268,29.03,2016-10-15 07:37:22,online,0.46,C,,87.0,C13171-K2,C13171,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3366269,29.0,2016-10-15 07:38:42,online,0.74,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3366275,29.41,2016-10-15 07:57:28,online,0.1,C,,87.0,C04597-K1,C04597,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,icloud.com
3366280,99.98,2016-10-15 08:36:19,online,0.17,R,264.0,87.0,C09933-K1,C09933,Windows | Windows 10 | chrome generic | 1920x1080,gmail.com
3366291,14.89,2016-10-15 09:18:48,online,0.29,C,,87.0,C01002-K1,C01002,SM-A310M Build/LMY47X | UnknownOS | chrome 64.0 for android | UnknownScreen,anonymous.com
3366299,13.28,2016-10-15 09:51:18,online,0.47,C,,87.0,C11923-K1,C11923,SM-G920P Build/NRD90M | UnknownOS | chrome generic for android | UnknownScreen,gmail.com
3366319,553.97,2016-10-15 10:56:50,in_person,0.25,W,325.0,87.0,C02354-K2,C02354,,gmail.com
3366324,549.99,2016-10-15 11:08:21,in_person,0.12,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3366337,134.98,2016-10-15 11:36:01,in_person,0.07,W,204.0,87.0,C02354-K1,C02354,,gmail.com
3366360,57.99,2016-10-15 12:09:41,in_person,0.17,W,315.0,87.0,C12382-K1,C12382,,gmail.com
